MDS1_euc,MDS2_euc,cluster
1.038752465746247,0.24021119199982935,0
-0.022364898095434002,0.19758188049114409,1
0.7054429443686058,-0.7587686993053137,0
-0.5165308814771234,3.7790511222432284,2
0.9314117010374741,-1.4849006786052337,0
-1.6479479171982754,-0.4901124782661628,1
0.7869248875711627,-0.28278944870414735,0
-0.7828563194579794,-0.8741668295852402,1
-1.6479479172241842,-0.4901124781404943,1
-0.34275700332266795,-2.4309212421695388,1
0.9314117011085403,-1.484900678566827,0
-0.011169130292113565,0.9606128734881674,1
-1.6479479172502693,-0.490112478013975,1
1.492928214969956,0.8501830126572393,0
-0.3361515206388583,-0.06401225948395639,1
-0.32237425100654565,0.10480173946787597,1
-0.5177682699434989,3.7788701402729292,2
-1.6479479172103542,-0.4901124782075721,1
-0.29291270256260066,0.47316035786403,1
1.1653180537359134,0.08738425122374086,0
1.2727525282581977,-0.7567091462514335,0
0.7108081993064551,-0.5788483166488321,0
1.008481502708864,0.46392341394501846,0
-0.7828563194081878,-0.874166829640947,1
0.7677069686354754,-0.9554513540660802,0
1.4661220807095436,-0.2912442374462436,0
1.5194523404970977,-0.44994211191313127,0
0.49904519951550963,-0.530596096419198,0
0.8263500289335936,-0.09008583099274252,0
-0.02236489809542409,0.19758188049112566,1
-1.5682029109142608,-1.0225934182124032,1
1.0633425588578471,0.21401289905466378,0
-0.04896379926958591,0.7382264053195059,1
-0.015966343183905822,0.06392013222052692,1
-0.18720957370390282,0.7134779481576368,1
-0.7828563194610455,-0.87416682958181,1
-1.6479479172080844,-0.4901124782185829,1
-1.5682029108838995,-1.0225934182638585,1
-0.08220046180787902,0.3082415254211606,1
-0.5168197202432349,3.7790089131740476,2
-0.5285515712457769,-0.27497551123135144,1
0.38742017233719267,-0.23003539228692801,0
-0.1267810067341387,0.9615513535004208,1
-0.7828563194102085,-0.8741668296386856,1
0.8164385927497401,-0.7033910699188911,0
-0.5285515712439982,-0.2749755112338766,1
-0.29291270256260066,0.4731603578640297,1
-0.5761411594695739,0.21041602414388652,1
0.1561665800805517,1.799398804015655,2
0.5021483788337386,1.916755799696569,2
0.7677069687311905,-0.9554513539992242,0
-1.6479479171990863,-0.4901124782622255,1
-0.5761411594695736,0.2104160241438864,1
-0.06118015787512752,0.2833144659660609,1
-0.33615152526609965,-0.06401225317676289,1
0.007223960087757152,-0.06544500726457203,1
-0.8441684389345383,0.7990991962393335,1
-0.5761411594695737,0.21041602414388647,1
1.0084815027095693,0.46392341394408093,0
0.9314117009522511,-1.484900678651289,0
0.837986066310425,0.10830111700670768,0
-0.7828563194601681,-0.8741668295827909,1
0.9193088891613741,-0.4767866863333247,0
0.49904519951662296,-0.5305960964159833,0
-0.7828563194458433,-0.8741668295988169,1
0.7869248875711193,-0.2827894487048187,0
-0.3361515206522552,-0.06401225946594596,1
-1.6479479172080977,-0.49011247821851733,1
0.7108081993016143,-0.5788483166609292,0
-0.792000633691314,-0.6313670114476538,1
0.8752508488229471,-0.6033061674095257,0
-0.52855157124628,-0.2749755112306371,1
-0.5285515712472914,-0.27497551122920066,1
1.0190447251274826,-0.022995963431142404,0
-0.03535806551969289,-0.6149642069880398,1
-0.7828563194578517,-0.8741668295853823,1
0.7869248875710385,-0.28278944870602307,0
0.4584339710556543,0.7303045021127685,0
1.5667877990344952,0.6494714706312672,0
1.4661220377166138,-0.2912450875246933,0
-0.5285515712419634,-0.27497551123676744,1
-0.32237424726583735,0.10480173407380432,1
1.5173823497678747,0.5650851791144946,0
-0.08220046180787954,0.30824152542116007,1
1.5667859534053075,0.6494746379347796,0
0.9224285982788961,-0.0923208220334892,0
-1.6479479172043396,-0.4901124782367452,1
1.1653180541346164,0.08738425012638118,0
-0.7920006336913868,-0.6313670114475594,1
-1.6479479172061173,-0.4901124782281265,1
-0.5169787396476166,3.7789856655070775,2
-0.576141159469573,0.21041602414388644,1
-0.0254240692835311,0.7622324462217778,1
1.689701849458812,-0.0024058532045188874,0
2.3255515378158202,0.3560943144652129,0
-1.5682029111321665,-1.022593417843119,1
0.5661438606828193,1.0245469433247263,0
1.266260145331144,-1.0162943804771456,0
-0.3361515252323702,-0.06401225322253631,1
-0.29291270256260044,0.47316035786402916,1
0.8745648776780142,-0.07508360622271094,0
-0.3361515206437017,-0.06401225947736533,1
-0.7920006336913119,-0.6313670114476575,1
-0.08220046180787961,0.30824152542115957,1
-0.5160996658894552,3.7791140956044234,2
-1.116400418621208,-0.015328527695093122,1
1.165318053883502,0.08738425081753066,0
-0.5285515712477024,-0.27497551122861713,1
1.6569480891512511,0.07724096498048438,0
-0.576141159469573,0.21041602414388655,1
-0.5285515712464118,-0.2749755112304486,1
1.165318053721284,0.08738425126400942,0
-0.7920006336912697,-0.6313670114477098,1
0.06874209357675463,0.01013835877215178,1
-1.6479479172092206,-0.49011247821307147,1
1.6897025346405186,-0.0024099472388091443,0
-1.6479479172045273,-0.49011247823582843,1
0.8152649166641462,-1.0571196738539466,0
-1.647947917208267,-0.49011247821769893,1
-0.576141159469573,0.2104160241438866,1
-1.6479479172176121,-0.49011247817236947,1
-0.5176889365198193,3.7788817560338965,2
1.1057307264592275,1.6843603273939727,0
-0.5167390726965159,3.7790207007540713,2
-0.7828563194614981,-0.8741668295813033,1
-0.06599275431005439,0.16507067463967073,1
0.4990451995033928,-0.5305960964542911,0
0.788985109181175,-0.01519835072445318,0
0.8745648776971917,-0.07508360523893076,0
1.0963954408051708,0.9218816893341262,0
-0.5285515712474456,-0.27497551122898156,1
0.9794034837284349,0.3248764816537094,0
-0.5178583328680534,3.7788569514787955,2
-2.325976223915575,4.295970167140114,2
1.6897015483636932,-0.0024040541274442874,0
0.5290974762228414,0.8594297535961536,0
-0.3361515206894472,-0.06401225941496862,1
-0.5285515712461656,-0.27497551123079883,1
0.8268502864967959,-0.47979089684062903,0
0.08143656843867669,-1.2377908592594788,1
-0.5285515712477821,-0.2749755112285039,1
0.8376791904542563,0.19950607966955847,0
-0.08220046180787827,0.30824152542116035,1
-0.5285515712439198,-0.2749755112339895,1
-1.6479479172094618,-0.49011247821190324,1
1.6035412739737551,1.1476414085558064,0
0.9100267853906653,-0.41808722331264314,0
-1.6479479172051497,-0.490112478232818,1
-0.7920006336915975,-0.6313670114472858,1
-0.5761411594695729,0.21041602414388655,1
-0.7828563194552298,-0.8741668295883158,1
-0.022364898095380576,0.197581880491044,1
0.5145805870922256,0.7681402322336367,0
0.9314118357727331,-1.4849006057924468,0
-0.12921344721237418,0.3504398898607287,1
0.8801174920677026,-0.5604356889758718,0
-1.6479479172438727,-0.49011247804499963,1
-0.3223742474441346,0.10480173433071492,1
-0.33615152062404974,-0.06401225950418786,1
-1.5682029109042839,-1.022593418229313,1
-0.048963799252265856,0.7382264053176907,1
1.2727525284491468,-0.7567091458626745,0
-0.5285515712475292,-0.2749755112288624,1
1.5667851264570094,0.6494760570642669,0
0.9314117011547989,-1.4849006785418288,0
-0.044430630584358165,0.4252350257426175,1
0.8801174920704232,-0.5604356889623787,0
0.7869248875711424,-0.28278944870446604,0
0.9314117022068205,-1.4849006779733027,0
0.7108081993008922,-0.5788483166627325,0
0.05203640525454397,0.5760828437210922,1
1.5194523296065225,-0.4499421648331369,0
-1.5682029109261717,-1.022593418192218,1
-1.647947917207958,-0.4901124782191921,1
0.9224286100934065,-0.0923207267701203,0
-0.12177523246905798,0.6395013242383529,1
0.4990451995564949,-0.5305960963005012,0
-1.6479479172073828,-0.49011247822198056,1
-0.06118015787512767,0.283314465966061,1
-1.6479479172094327,-0.4901124782120439,1
0.05311704644057997,-0.931478535259658,1
0.46214303569320503,-0.6895046935613761,0
2.7562084328766243,0.09097452929547177,0
1.4179265150114644,0.7247321740900128,0
1.519452329051736,-0.4499421675289732,0
0.46214303569340287,-0.6895046935606957,0
-0.06599275431006821,0.16507067463969172,1
-0.32237425102236805,0.10480173949068108,1
-0.5154746510299887,3.7792052820255067,2
-0.528551571249629,-0.2749755112258801,1
-1.5682029114642602,-1.0225934172803153,1
1.2727525284000247,-0.7567091459626832,0
-0.7828563193955337,-0.8741668296551047,1
-0.7828563188330306,-0.8741668302844389,1
0.4990451995280671,-0.53059609638283,0
-1.647947917205792,-0.4901124782296997,1
0.4990451995218512,-0.5305960964008434,0
-0.7828563194612649,-0.8741668295815633,1
-0.528551571248057,-0.274975511228114,1
1.6453509455541173,1.0404000095411363,0
-0.5285515712444341,-0.2749755112332586,1
-0.1292134472123743,0.3504398898607287,1
1.4661220757450408,-0.2912443356083671,0
0.7054428071735724,-0.7587688295952838,0
-0.33615152056842745,-0.06401225958002324,1
1.4179211979657615,0.7247396631467271,0
0.7348663081063415,-0.5463987645297049,0
-0.7828563195581901,-0.8741668294731227,1
-0.29291270256260055,0.4731603578640296,1
1.46612204183333,-0.29124500612806326,0
-0.782856319439938,-0.8741668296054244,1
-1.5682029109630449,-1.0225934181297298,1
-1.6479479172081746,-0.4901124782181455,1
0.49904519950509973,-0.5305960964493581,0
0.4990451995130436,-0.5305960964263475,0
-0.3361515207055391,-0.06401225939313279,1
0.033029321645584704,0.23789040410300158,1
-0.7920006336916513,-0.6313670114472155,1
-0.7920006336915829,-0.6313670114473046,1
0.7869248875709886,-0.28278944870676265,0
-0.3223742474273139,0.10480173430645945,1
-1.5682029109593099,-1.0225934181360585,1
0.7327920457200189,-0.6714923129828381,0
0.7677069686356991,-0.9554513540659233,0
-0.7920006336913247,-0.6313670114476391,1
-1.5682029114061506,-1.0225934173787932,1
0.3874201722350081,-0.23003539256259303,0
0.566143861813818,1.0245469427811105,0
-0.02236489809536403,0.19758188049101405,1
-0.7920006336917051,-0.631367011447146,1
0.9314118547423461,-1.484900595541004,0
1.0110177695552613,0.7363822975529674,0
-1.5682029112669862,-1.0225934176146358,1
-0.7920006336915858,-0.6313670114473007,1
0.9314117011135892,-1.4849006785640997,0
-0.5166899169164925,3.779027884586834,2
0.7677069686300203,-0.9554513540698905,0
-0.576141159469573,0.21041602414388655,1
1.0975822042521257,-0.13611819072925033,0
-0.5170868823277157,3.7789698518213397,2
1.2662601451107995,-1.0162943807447347,0
-1.6479479172092826,-0.4901124782127687,1
0.4396073729099966,1.0029312643724093,0
-0.7828563194599631,-0.87416682958302,1
0.7327920457205739,-0.6714923129820098,0
1.3728673495252883,-0.649396396471391,0
-0.29291270256260044,0.4731603578640297,1
1.2662601444926176,-1.0162943814954701,0
-0.7920006336913034,-0.6313670114476679,1
0.9100267855206349,-0.41808721272688143,0
-0.7828563195017082,-0.8741668295363147,1
-0.576141159469573,0.2104160241438866,1
-0.7920006336915556,-0.6313670114473394,1
-0.5170233803613291,3.7789791380843383,2
0.7108081993029328,-0.5788483166576321,0
0.941636040975106,0.15268948822431708,0
0.5290974763279862,0.8594297535392681,0
-0.5174049689346017,3.7789233198370678,2
-0.33615152529154974,-0.06401225314196694,1
-0.8045830552449312,1.011509108095222,1
-0.03535806551977453,-0.6149642069857872,1
-2.283946933305531,0.4437814781752313,1
2.339752563040423,0.28916328818169607,0
0.02075247506513371,0.9579319030349255,1
-0.12921344721237446,0.3504398898607288,1
-0.7828563194692678,-0.8741668295726093,1
-0.12177523246855558,0.6395013242383211,1
-0.5189214709021349,3.7787011008824845,2
0.13134693099889147,0.28750128611464215,1
0.7054429707015549,-0.7587686742977494,0
-0.7828563194696574,-0.874166829572174,1
-0.33615152066079285,-0.06401225945401089,1
1.297876537640807,-0.5268867332271486,0
-0.7828563195181454,-0.8741668295179247,1
-0.12921344721237446,0.3504398898607289,1
0.06874209137451927,0.010138348346382471,1
-0.5761411594695733,0.2104160241438865,1
-0.5165109364214963,3.779054036059195,2
1.120818800310414,-0.26134352645223935,0
0.874564877699176,-0.0750836051370742,0
-0.023814943615800447,0.33988992167334714,1
-1.568202910979058,-1.022593418102592,1
0.9314120370076903,-1.4849004970422763,0
-0.02381494360744573,0.3398899216651742,1
-0.5761411594695734,0.21041602414388647,1
-0.29291270256260055,0.4731603578640296,1
-1.6479479172108202,-0.4901124782053124,1
0.8164385914133038,-0.7033910723440939,0
1.2883667523094728,-0.6394459822549049,0
0.49904519952252374,-0.5305960963988998,0
1.0190447251294537,-0.022995963413885108,0
-1.6479479172060567,-0.49011247822841647,1
-1.5682029109668874,-1.0225934181232172,1
2.018729684359011,-1.7836554150068524,0
-0.025424069340890247,0.7622324462286251,1
-0.04443063611508489,0.4252350282336672,1
0.9287613287560399,1.00132329935776,0
-0.7920006336913064,-0.6313670114476636,1
1.656948234368756,0.07724016962173336,0
1.41383296322086,1.1491542340403942,0
-1.6479479172105835,-0.49011247820646026,1
1.624249893047017,-0.16534392535865472,0
0.8745648776954933,-0.07508360532603067,0
-0.5164522571295824,3.7790626080223957,2
0.9100267853702864,-0.4180872249724771,0
0.7108081993034734,-0.5788483166562809,0
-0.12678100777565848,0.9615513534241278,1
-0.03535806551969299,-0.6149642069880363,1
-1.568202910962474,-1.0225934181306955,1
-1.647947917200319,-0.49011247825624804,1
-0.5165598449384138,3.7790468907185377,2
0.49904519951430343,-0.530596096422692,0
0.15522012450164213,1.7994065298735804,2
-0.05765134902173527,0.6285720961647822,1
-0.023814943607825437,0.3398899216655452,1
-1.6479479172094191,-0.4901124782121104,1
-0.7920006336913246,-0.6313670114476397,1
1.3728673542728485,-0.6493963831366576,0
0.7327920457200441,-0.6714923129828007,0
0.931411725966473,-1.4849006651332612,0
-0.7828563195069704,-0.8741668295304275,1
0.6642004718316631,1.0211213045195064,0
0.786924887570864,-0.2827894487086252,0
1.3728673537060467,-0.6493963847286692,0
-1.5682029109617273,-1.0225934181319611,1
-0.7920006336913493,-0.6313670114476074,1
1.0976775326406814,0.42073540395838654,0
0.007223960116361581,-0.06544500687143426,1
-0.12678100538790996,0.9615513535990344,1
-0.7828563191967195,-0.8741668298775407,1
-0.336151520662343,-0.06401225945186963,1
-0.3361515207124114,-0.06401225938365937,1
-0.792000633691304,-0.6313670114476669,1
-0.7828563194333961,-0.8741668296127433,1
1.0975822067003183,-0.1361182446865114,0
-1.6479479171687288,-0.4901124784094721,1
0.7677069687520341,-0.9554513539846644,0
0.8379860663104345,0.10830111700636286,0
0.007223960088202407,-0.06544500725845213,1
0.06874209096113507,0.010138346388783522,1
-1.647947917216413,-0.49011247817818293,1
0.9314117011793555,-1.4849006785285583,0
-0.5169356082904278,3.7789919717206306,2
-0.1267809203735061,0.9615513598264694,1
0.4990451998832551,-0.5305960953541338,0
1.23377175523547,-0.31177000318063475,0
-0.057651349021937984,0.6285720961648036,1
-1.6479479172458302,-0.4901124780355068,1
-1.5682029111765152,-1.0225934177679596,1
0.10251848661265668,-1.2787175561570183,1
0.7327920457200285,-0.6714923129828245,0
-1.5682029110061386,-1.0225934180566965,1
-0.3223742509118985,0.10480173933141904,1
1.3728673492645027,-0.6493963972038751,0
1.4179251499755827,0.7247340967537068,0
-0.7920006336916925,-0.6313670114471621,1
-0.29291270256260044,0.4731603578640295,1
0.02467522363195199,0.2874432373375525,1
0.9314117010665797,-1.484900678589504,0
-0.022364898095399346,0.19758188049107966,1
-0.061180157875127504,0.283314465966061,1
1.1208188001463024,-0.2613435292183068,0
-0.7920006336913828,-0.6313670114475642,1
-0.7828563194568258,-0.8741668295865305,1
-0.782856319458902,-0.8741668295842072,1
0.7327920457200613,-0.6714923129827766,0
-0.5285515712463923,-0.27497551123047764,1
-0.5761411594695737,0.21041602414388652,1
-0.2929127025626005,0.4731603578640296,1
-0.33615152534131,-0.06401225307422724,1
-0.7920006336913342,-0.6313670114476273,1
-0.5285515712489257,-0.27497551122688074,1
-1.647947917205787,-0.4901124782297272,1
-1.5682029109446152,-1.0225934181609624,1
1.097582206946917,-0.1361182501214663,0
0.49904519951147613,-0.5305960964308791,0
-0.5285515712467741,-0.27497551122993547,1
-0.5761411594695733,0.2104160241438865,1
-0.7920006336913381,-0.6313670114476219,1
